rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate
1303.09,2022,1,2022H1,5,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Semi detached house,All bedrooms,,False,False,False
937.37,2022,1,2022H1,5,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,All bedrooms,,False,False,True
996.83,2022,1,2022H1,5,Laois,Leinster,Laois,Laois,Semi detached house,All bedrooms,,False,False,True
1003.39,2022,1,2022H1,5,Laois,Leinster,Portarlington,"Portarlington, Laois",Semi detached house,All bedrooms,,False,False,False
1025.18,2022,1,2022H1,5,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Semi detached house,All bedrooms,,False,False,False
717.02,2022,1,2022H1,5,Leitrim,Connacht,Leitrim,Leitrim,Semi detached house,All bedrooms,,False,False,True
814.17,2022,1,2022H1,5,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Semi detached house,All bedrooms,,False,False,False
1258.64,2022,1,2022H1,5,Limerick,Munster,Limerick,Limerick,Semi detached house,All bedrooms,,False,False,True
1375.08,2022,1,2022H1,5,Limerick,Munster,Limerick City,Limerick City,Semi detached house,All bedrooms,,False,True,False
1428.23,2022,1,2022H1,5,Limerick,Munster,Annacotty,"Annacotty, Limerick",Semi detached house,All bedrooms,,False,False,False
1700.95,2022,1,2022H1,5,Limerick,Munster,Castletroy,"Castletroy, Limerick",Semi detached house,All bedrooms,,False,False,False
1294.82,2022,1,2022H1,5,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Semi detached house,All bedrooms,,False,False,False
829.71,2022,1,2022H1,5,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Semi detached house,All bedrooms,,False,False,False
763.6,2022,1,2022H1,5,Longford,Leinster,Longford,Longford,Semi detached house,All bedrooms,,False,False,True
815.39,2022,1,2022H1,5,Longford,Leinster,Longford Town,Longford Town,Semi detached house,All bedrooms,,False,False,False
755.43,2022,1,2022H1,5,Longford,Leinster,Edgeworthstown,"Edgeworthstown, Longford",Semi detached house,All bedrooms,,False,False,False
1241.5,2022,1,2022H1,5,Louth,Leinster,Louth,Louth,Semi detached house,All bedrooms,,False,False,True
1196.31,2022,1,2022H1,5,Louth,Leinster,Ardee,"Ardee, Louth",Semi detached house,All bedrooms,,False,False,False
1342.07,2022,1,2022H1,5,Louth,Leinster,Drogheda,"Drogheda, Louth",Semi detached house,All bedrooms,,False,False,False
1203.21,2022,1,2022H1,5,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,All bedrooms,,False,False,False
784.22,2022,1,2022H1,5,Mayo,Connacht,Mayo,Mayo,Semi detached house,All bedrooms,,False,False,True
742.65,2022,1,2022H1,5,Mayo,Connacht,Ballina,"Ballina, Mayo",Semi detached house,All bedrooms,,False,False,False
674.49,2022,1,2022H1,5,Mayo,Connacht,Ballinrobe,"Ballinrobe, Mayo",Semi detached house,All bedrooms,,False,False,False
600.32,2022,1,2022H1,5,Mayo,Connacht,Ballyhaunis,"Ballyhaunis, Mayo",Semi detached house,All bedrooms,,False,False,False
881.26,2022,1,2022H1,5,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Semi detached house,All bedrooms,,False,False,False
818.57,2022,1,2022H1,5,Clare,Munster,Claremorris,"Claremorris, Mayo",Semi detached house,All bedrooms,,False,False,False
988.04,2022,1,2022H1,5,Mayo,Connacht,Westport,"Westport, Mayo",Semi detached house,All bedrooms,,False,False,False
1364.01,2022,1,2022H1,5,Meath,Leinster,Meath,Meath,Semi detached house,All bedrooms,,False,False,True
1719.38,2022,1,2022H1,5,Meath,Leinster,Ashbourne,"Ashbourne, Meath",Semi detached house,All bedrooms,,False,False,False
1418.77,2022,1,2022H1,5,Meath,Leinster,Bettystown,"Bettystown, Meath",Semi detached house,All bedrooms,,False,False,False
1510.73,2022,1,2022H1,5,Meath,Leinster,Drogheda,"Drogheda, Meath",Semi detached house,All bedrooms,,False,False,False
1232.94,2022,1,2022H1,5,Meath,Leinster,Duleek,"Duleek, Meath",Semi detached house,All bedrooms,,False,False,False
1447.57,2022,1,2022H1,5,Meath,Leinster,Enfield,"Enfield, Meath",Semi detached house,All bedrooms,,False,False,False
1101.61,2022,1,2022H1,5,Meath,Leinster,Kells,"Kells, Meath",Semi detached house,All bedrooms,,False,False,False
1360.4,2022,1,2022H1,5,Meath,Leinster,Navan,"Navan, Meath",Semi detached house,All bedrooms,,False,False,False
1247.98,2022,1,2022H1,5,Meath,Leinster,Trim,"Trim, Meath",Semi detached house,All bedrooms,,False,False,False
786.53,2022,1,2022H1,5,Monaghan,Ulster,Monaghan,Monaghan,Semi detached house,All bedrooms,,False,False,True
902.76,2022,1,2022H1,5,Monaghan,Ulster,Carrickmacross,"Carrickmacross, Monaghan",Semi detached house,All bedrooms,,False,False,False
796.93,2022,1,2022H1,5,Monaghan,Ulster,Castleblayney,"Castleblayney, Monaghan",Semi detached house,All bedrooms,,False,False,False
812.59,2022,1,2022H1,5,Monaghan,Ulster,Monaghan Town,Monaghan Town,Semi detached house,All bedrooms,,False,False,False
947.07,2022,1,2022H1,5,Offaly,Leinster,Offaly,Offaly,Semi detached house,All bedrooms,,False,False,True
765.96,2022,1,2022H1,5,Offaly,Leinster,Birr,"Birr, Offaly",Semi detached house,All bedrooms,,False,False,False
985.0,2022,1,2022H1,5,Offaly,Leinster,Edenderry,"Edenderry, Offaly",Semi detached house,All bedrooms,,False,False,False
1026.24,2022,1,2022H1,5,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Semi detached house,All bedrooms,,False,False,False
813.2,2022,1,2022H1,5,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,All bedrooms,,False,False,True
874.38,2022,1,2022H1,5,Roscommon,Connacht,Roscommon Town,Roscommon Town,Semi detached house,All bedrooms,,False,False,False
1075.1,2022,1,2022H1,5,Roscommon,Connacht,Athlone,"Athlone, Roscommon",Semi detached house,All bedrooms,,False,False,False
672.5,2022,1,2022H1,5,Roscommon,Connacht,Ballaghaderreen,"Ballaghaderreen, Roscommon",Semi detached house,All bedrooms,,False,False,False
778.01,2022,1,2022H1,5,Roscommon,Connacht,Boyle,"Boyle, Roscommon",Semi detached house,All bedrooms,,False,False,False
631.4,2022,1,2022H1,5,Roscommon,Connacht,Castlerea,"Castlerea, Roscommon",Semi detached house,All bedrooms,,False,False,False
875.2,2022,1,2022H1,5,Sligo,Connacht,Sligo,Sligo,Semi detached house,All bedrooms,,False,False,True
907.73,2022,1,2022H1,5,Sligo,Connacht,Sligo Town,Sligo Town,Semi detached house,All bedrooms,,False,False,False
1014.96,2022,1,2022H1,5,Sligo,Connacht,Ballinode,"Ballinode, Sligo",Semi detached house,All bedrooms,,False,False,False
810.85,2022,1,2022H1,5,Sligo,Connacht,Tubbercurry,"Tubbercurry, Sligo",Semi detached house,All bedrooms,,False,False,False
842.02,2022,1,2022H1,5,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,All bedrooms,,False,False,True
757.51,2022,1,2022H1,5,Tipperary,Munster,Tipperary Town,Tipperary Town,Semi detached house,All bedrooms,,False,False,False
844.6,2022,1,2022H1,5,Tipperary,Munster,Cashel,"Cashel, Tipperary",Semi detached house,All bedrooms,,False,False,False
948.62,2022,1,2022H1,5,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Semi detached house,All bedrooms,,False,False,False
892.86,2022,1,2022H1,5,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Semi detached house,All bedrooms,,False,False,False
751.45,2022,1,2022H1,5,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Semi detached house,All bedrooms,,False,False,False
751.89,2022,1,2022H1,5,Tipperary,Munster,Thurles,"Thurles, Tipperary",Semi detached house,All bedrooms,,False,False,False
927.89,2022,1,2022H1,5,Waterford,Munster,Waterford,Waterford,Semi detached house,All bedrooms,,False,False,True
985.69,2022,1,2022H1,5,Waterford,Munster,Waterford City,Waterford City,Semi detached house,All bedrooms,,False,True,False
904.14,2022,1,2022H1,5,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Semi detached house,All bedrooms,,False,False,False
1019.81,2022,1,2022H1,5,Waterford,Munster,Tramore,"Tramore, Waterford",Semi detached house,All bedrooms,,False,False,False
980.93,2022,1,2022H1,5,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,All bedrooms,,False,False,True
971.88,2022,1,2022H1,5,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Semi detached house,All bedrooms,,False,False,False
1008.29,2022,1,2022H1,5,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Semi detached house,All bedrooms,,False,False,False
909.54,2022,1,2022H1,5,Wexford,Leinster,Wexford,Wexford,Semi detached house,All bedrooms,,False,False,True
804.37,2022,1,2022H1,5,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Semi detached house,All bedrooms,,False,False,False
1033.61,2022,1,2022H1,5,Wexford,Leinster,Gorey,"Gorey, Wexford",Semi detached house,All bedrooms,,False,False,False
840.98,2022,1,2022H1,5,Wexford,Leinster,New Ross,"New Ross, Wexford",Semi detached house,All bedrooms,,False,False,False
1475.87,2022,1,2022H1,5,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,All bedrooms,,False,False,True
1344.51,2022,1,2022H1,5,Wicklow,Leinster,Wicklow Town,Wicklow Town,Semi detached house,All bedrooms,,False,False,False
1205.64,2022,1,2022H1,5,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Semi detached house,All bedrooms,,False,False,False
1443.31,2022,1,2022H1,5,Wicklow,Leinster,Blessington,"Blessington, Wicklow",Semi detached house,All bedrooms,,False,False,False
1696.82,2022,1,2022H1,5,Wicklow,Leinster,Bray,"Bray, Wicklow",Semi detached house,All bedrooms,,False,False,False
2129.48,2022,1,2022H1,5,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Semi detached house,All bedrooms,,False,False,False
950.83,2022,1,2022H1,5,Carlow,Leinster,Carlow,Carlow,Terrace house,All bedrooms,,False,False,True
1000.87,2022,1,2022H1,5,Carlow,Leinster,Carlow Town,Carlow Town,Terrace house,All bedrooms,,False,False,False
714.47,2022,1,2022H1,5,Cavan,Ulster,Cavan,Cavan,Terrace house,All bedrooms,,False,False,True
817.11,2022,1,2022H1,5,Cavan,Ulster,Cavan Town,Cavan Town,Terrace house,All bedrooms,,False,False,False
852.73,2022,1,2022H1,5,Clare,Munster,Clare,Clare,Terrace house,All bedrooms,,False,False,True
920.16,2022,1,2022H1,5,Clare,Munster,Ennis,"Ennis, Clare",Terrace house,All bedrooms,,False,False,False
622.85,2022,1,2022H1,5,Clare,Munster,Kilrush,"Kilrush, Clare",Terrace house,All bedrooms,,False,False,False
940.0,2022,1,2022H1,5,Clare,Munster,Shannon,"Shannon, Clare",Terrace house,All bedrooms,,False,False,False
1244.16,2022,1,2022H1,5,Cork,Munster,Cork,Cork,Terrace house,All bedrooms,,False,False,True
1364.71,2022,1,2022H1,5,Cork,Munster,Cork City,Cork City,Terrace house,All bedrooms,,False,True,False
1363.3,2022,1,2022H1,5,Cork,Munster,Ballincollig,"Ballincollig, Cork",Terrace house,All bedrooms,,False,False,False
958.11,2022,1,2022H1,5,Cork,Munster,Bandon,"Bandon, Cork",Terrace house,All bedrooms,,False,False,False
1115.19,2022,1,2022H1,5,Cork,Munster,Blackpool,"Blackpool, Cork",Terrace house,All bedrooms,,False,False,False
1340.16,2022,1,2022H1,5,Cork,Munster,Blarney,"Blarney, Cork",Terrace house,All bedrooms,,False,False,False
1274.58,2022,1,2022H1,5,Cork,Munster,Carrigaline,"Carrigaline, Cork",Terrace house,All bedrooms,,False,False,False
1168.1,2022,1,2022H1,5,Cork,Munster,Carrigtwohill,"Carrigtwohill, Cork",Terrace house,All bedrooms,,False,False,False
1032.58,2022,1,2022H1,5,Cork,Munster,Cobh,"Cobh, Cork",Terrace house,All bedrooms,,False,False,False
933.51,2022,1,2022H1,5,Cork,Munster,Fermoy,"Fermoy, Cork",Terrace house,All bedrooms,,False,False,False
1286.04,2022,1,2022H1,5,Cork,Munster,Kinsale,"Kinsale, Cork",Terrace house,All bedrooms,,False,False,False
964.48,2022,1,2022H1,5,Cork,Munster,Mallow,"Mallow, Cork",Terrace house,All bedrooms,,False,False,False
1128.93,2022,1,2022H1,5,Cork,Munster,Midleton,"Midleton, Cork",Terrace house,All bedrooms,,False,False,False
659.68,2022,1,2022H1,5,Donegal,Ulster,Donegal,Donegal,Terrace house,All bedrooms,,False,False,True
812.38,2022,1,2022H1,5,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Terrace house,All bedrooms,,False,False,False
1992.01,2022,1,2022H1,5,Dublin,Leinster,Dublin,Dublin,Terrace house,All bedrooms,,True,True,True
1512.28,2022,1,2022H1,5,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Terrace house,All bedrooms,,True,True,False
2390.17,2022,1,2022H1,5,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Terrace house,All bedrooms,,True,True,False
2396.99,2022,1,2022H1,5,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Terrace house,All bedrooms,,True,True,False
1838.23,2022,1,2022H1,5,Dublin,Leinster,Lucan,"Lucan, Dublin",Terrace house,All bedrooms,,True,True,False
1576.26,2022,1,2022H1,5,Dublin,Leinster,Lusk,"Lusk, Dublin",Terrace house,All bedrooms,,True,True,False
2384.64,2022,1,2022H1,5,Dublin,Leinster,Malahide,"Malahide, Dublin",Terrace house,All bedrooms,,True,True,False
2154.32,2022,1,2022H1,5,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Terrace house,All bedrooms,,True,True,False
2631.03,2022,1,2022H1,5,Dublin,Leinster,Portmarnock,"Portmarnock, Dublin",Terrace house,All bedrooms,,True,True,False
2032.35,2022,1,2022H1,5,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Terrace house,All bedrooms,,True,True,False
1730.48,2022,1,2022H1,5,Dublin,Leinster,Swords,"Swords, Dublin",Terrace house,All bedrooms,,True,True,False
2191.38,2022,1,2022H1,5,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Terrace house,All bedrooms,,True,True,False
2010.23,2022,1,2022H1,5,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Terrace house,All bedrooms,,True,True,False
1748.8,2022,1,2022H1,5,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Terrace house,All bedrooms,,True,True,False
1823.35,2022,1,2022H1,5,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Terrace house,All bedrooms,,True,True,False
2003.68,2022,1,2022H1,5,Dublin,Leinster,North Strand,"North Strand, Dublin 3",Terrace house,All bedrooms,,True,True,False
3150.0,2022,1,2022H1,5,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Terrace house,All bedrooms,,True,True,False
2515.89,2022,1,2022H1,5,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Terrace house,All bedrooms,,True,True,False
2093.84,2022,1,2022H1,5,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Terrace house,All bedrooms,,True,True,False
2572.51,2022,1,2022H1,5,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Terrace house,All bedrooms,,True,True,False
1927.21,2022,1,2022H1,5,Dublin,Leinster,Raheny,"Raheny, Dublin 5",Terrace house,All bedrooms,,True,True,False
1945.16,2022,1,2022H1,5,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Terrace house,All bedrooms,,True,True,False
2171.82,2022,1,2022H1,5,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Terrace house,All bedrooms,,True,True,False
2892.83,2022,1,2022H1,5,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,All bedrooms,,True,True,False
2073.19,2022,1,2022H1,5,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Terrace house,All bedrooms,,True,True,False
2562.67,2022,1,2022H1,5,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Terrace house,All bedrooms,,True,True,False
2106.64,2022,1,2022H1,5,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Terrace house,All bedrooms,,True,True,False
1807.31,2022,1,2022H1,5,Dublin,Leinster,Arbour Hill,"Arbour Hill, Dublin 7",Terrace house,All bedrooms,,True,True,False
1573.26,2022,1,2022H1,5,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Terrace house,All bedrooms,,True,True,False
2034.96,2022,1,2022H1,5,Dublin,Leinster,North Circular Road,"North Circular Road, Dublin 7",Terrace house,All bedrooms,,True,True,False
1864.1,2022,1,2022H1,5,Dublin,Leinster,Stoneybatter,"Stoneybatter, Dublin 7",Terrace house,All bedrooms,,True,True,False
1714.33,2022,1,2022H1,5,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Terrace house,All bedrooms,,True,True,False
2192.09,2022,1,2022H1,5,Dublin,Leinster,Kilmainham ,"Kilmainham , Dublin 8",Terrace house,All bedrooms,,True,True,False
1636.35,2022,1,2022H1,5,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Terrace house,All bedrooms,,True,True,False
2203.68,2022,1,2022H1,5,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Terrace house,All bedrooms,,True,True,False
1937.61,2022,1,2022H1,5,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Terrace house,All bedrooms,,True,True,False
1681.16,2022,1,2022H1,5,Dublin,Leinster,Ballyfermot,"Ballyfermot, Dublin 10",Terrace house,All bedrooms,,True,True,False
1688.21,2022,1,2022H1,5,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Terrace house,All bedrooms,,True,True,False
1743.21,2022,1,2022H1,5,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Terrace house,All bedrooms,,True,True,False
1748.34,2022,1,2022H1,5,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Terrace house,All bedrooms,,True,True,False
2038.51,2022,1,2022H1,5,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Terrace house,All bedrooms,,True,True,False
1944.22,2022,1,2022H1,5,Dublin,Leinster,Walkinstown,"Walkinstown, Dublin 12",Terrace house,All bedrooms,,True,True,False
1951.72,2022,1,2022H1,5,Dublin,Leinster,Balgriffin,"Balgriffin, Dublin 13",Terrace house,All bedrooms,,True,True,False
1770.65,2022,1,2022H1,5,Dublin,Leinster,Sutton,"Sutton, Dublin 13",Terrace house,All bedrooms,,True,True,False
1746.13,2022,1,2022H1,5,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Terrace house,All bedrooms,,True,True,False
1805.52,2022,1,2022H1,5,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Terrace house,All bedrooms,,True,True,False
1642.91,2022,1,2022H1,5,Dublin,Leinster,Clonee,"Clonee, Dublin 15",Terrace house,All bedrooms,,True,True,False
1578.34,2022,1,2022H1,5,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Terrace house,All bedrooms,,True,True,False
1680.38,2022,1,2022H1,5,Dublin,Leinster,Ongar,"Ongar, Dublin 15",Terrace house,All bedrooms,,True,True,False
2060.16,2022,1,2022H1,5,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Terrace house,All bedrooms,,True,True,False
2185.86,2022,1,2022H1,5,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Terrace house,All bedrooms,,True,True,False
1603.59,2022,1,2022H1,5,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Terrace house,All bedrooms,,True,True,False
2168.4,2022,1,2022H1,5,Dublin,Leinster,Citywest,"Citywest, Dublin 24",Terrace house,All bedrooms,,True,True,False
1718.2,2022,1,2022H1,5,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Terrace house,All bedrooms,,True,True,False
1322.28,2022,1,2022H1,5,Galway,Connacht,Galway,Galway,Terrace house,All bedrooms,,False,False,True
1514.88,2022,1,2022H1,5,Galway,Connacht,Galway City,Galway City,Terrace house,All bedrooms,,False,True,False
1334.23,2022,1,2022H1,5,Galway,Connacht,Ballybane,"Ballybane, Galway",Terrace house,All bedrooms,,False,False,False
1367.46,2022,1,2022H1,5,Galway,Connacht,Doughiska,"Doughiska, Galway",Terrace house,All bedrooms,,False,False,False
912.16,2022,1,2022H1,5,Galway,Connacht,Tuam,"Tuam, Galway",Terrace house,All bedrooms,,False,False,False
868.97,2022,1,2022H1,5,Kerry,Munster,Kerry,Kerry,Terrace house,All bedrooms,,False,False,True
1008.85,2022,1,2022H1,5,Kerry,Munster,Killarney,"Killarney, Kerry",Terrace house,All bedrooms,,False,False,False
854.22,2022,1,2022H1,5,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,All bedrooms,,False,False,False
1392.84,2022,1,2022H1,5,Kildare,Leinster,Kildare,Kildare,Terrace house,All bedrooms,,False,False,True
1011.6,2022,1,2022H1,5,Kildare,Leinster,Athy,"Athy, Kildare",Terrace house,All bedrooms,,False,False,False
1454.15,2022,1,2022H1,5,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Terrace house,All bedrooms,,False,False,False
1375.82,2022,1,2022H1,5,Kildare,Leinster,Kilcock,"Kilcock, Kildare",Terrace house,All bedrooms,,False,False,False
